page_view;user_engagement;scroll;session_start;first_visit;view_item;view_promotion;add_to_cart;begin_checkout;select_item;view_search_results;add_shipping_info;select_promotion;add_payment_info;click;view_item_list
2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;0;2;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
65;57;28;6;1;12;3;10;8;1;0;4;0;3;1;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
47;45;18;5;1;12;5;5;6;2;0;2;0;1;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;3;1;1;0;2;0;0;0;2;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;4;1;1;1;0;0;0;0;4;0;0;0;0;0
5;2;4;5;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
10;9;5;2;1;2;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
35;28;11;1;1;22;2;1;0;6;0;0;0;0;0;0
6;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0
7;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
7;6;3;2;0;1;2;0;0;0;0;0;0;0;0;0
12;10;4;4;1;3;4;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
7;7;6;1;0;1;1;1;0;0;0;0;0;0;0;0
61;50;28;5;1;27;9;1;0;9;0;0;0;0;0;0
2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
13;13;7;2;1;0;3;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
71;61;29;3;1;45;4;1;0;6;0;0;2;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
15;14;8;1;1;9;2;2;0;0;1;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
111;98;66;3;0;49;6;4;3;7;0;1;0;2;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;3;3;2;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;3;1;1;2;1;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
66;62;25;6;0;43;4;18;0;0;0;0;1;0;0;0
5;1;4;4;1;0;1;0;0;0;0;0;0;0;0;0
4;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
21;15;6;2;1;8;2;0;0;4;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
25;22;16;3;1;3;3;2;0;1;0;0;0;0;0;0
4;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;1;1;2;1;0;5;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;2;0;1;0;0;0;0;0;0;0;0
2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;5;4;1;1;3;1;0;0;1;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;1;1;4;1;0;4;0;0;0;0;0;0;0;0;0
3;4;3;1;1;1;1;1;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
51;29;18;6;0;41;5;0;0;4;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;9;5;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
31;27;17;2;1;19;0;0;0;3;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
5;4;2;1;0;4;1;3;0;1;0;0;1;0;0;0
5;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;3;3;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
52;49;22;6;1;19;5;11;4;1;2;2;0;2;1;0
2;2;0;2;1;2;0;0;0;0;0;0;0;0;0;0
4;5;1;1;1;0;1;0;0;0;1;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0
10;9;5;1;1;0;2;0;0;0;0;0;0;0;0;0
2;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
4;4;3;2;1;0;1;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0
3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;4;1;1;0;2;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
12;9;4;1;1;8;1;2;0;2;0;0;0;0;0;0
32;27;11;7;1;8;5;1;0;3;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
12;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
71;66;34;3;1;40;4;18;2;0;6;1;0;1;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
37;33;14;1;1;14;2;1;0;3;0;0;0;0;0;0
7;5;4;1;1;0;0;0;0;0;1;0;0;0;0;0
5;4;4;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
16;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;1;1;1;2;0;0;0;1;0;1;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;4;4;3;1;3;2;0;0;1;0;0;1;0;0;0
7;5;3;1;1;0;4;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
4;3;2;1;1;2;1;2;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;1;2;1;0;1;0;0;0;0;0;0;0;0;0
2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0
5;4;3;1;1;0;0;0;0;0;1;0;0;0;0;0
2;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
8;7;6;6;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
14;13;5;2;1;6;2;0;0;2;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;7;6;5;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0
14;12;7;4;1;5;3;0;0;1;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;4;1;1;6;1;3;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;5;7;1;1;1;2;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;1;2;0;0;0;0;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
10;9;4;6;0;9;2;0;0;0;0;0;0;0;0;0
55;50;25;6;0;25;7;8;9;3;0;3;1;2;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
62;53;29;3;0;34;1;10;12;2;4;4;0;3;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
25;21;10;7;1;13;4;0;3;3;0;1;0;2;0;0
2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
114;109;69;10;0;74;14;46;8;3;0;4;0;5;1;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
48;42;28;6;1;44;2;23;3;5;0;1;0;1;0;0
8;7;6;2;1;4;1;0;0;0;0;0;0;0;0;0
64;62;34;8;0;18;13;4;0;1;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0
3;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
37;35;11;4;1;5;6;1;0;1;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;3;2;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;2;1;1;1;1;0;0;0;0;1;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9;0;0;9;0;0;9;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
5;3;2;3;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
44;42;30;5;1;10;3;4;8;2;0;4;0;4;2;0
5;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
13;10;8;1;1;5;1;0;0;2;0;0;0;0;0;0
5;3;3;1;1;3;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;3;1;1;0;1;0;0;0;0;0;0;0;0;0
50;49;32;4;1;12;5;0;1;1;0;1;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0
12;7;4;3;1;1;1;0;0;1;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
26;22;7;6;0;3;5;0;0;1;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
154;120;34;7;1;56;6;0;2;37;0;1;0;0;0;0
49;42;33;2;1;12;6;2;6;4;0;2;0;2;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
19;18;1;7;1;0;6;0;0;0;1;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0
31;24;7;1;1;10;1;0;9;7;0;3;0;1;0;0
1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;2;3;1;2;1;0;0;1;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
21;19;7;6;1;0;6;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
65;59;24;2;1;28;4;0;2;6;0;1;0;2;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;3;1;2;1;0;4;0;0;0;0;0;0;0;0;0
6;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0
15;12;8;1;1;9;1;0;0;1;0;0;0;0;0;0
2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
48;44;9;11;1;0;9;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
38;28;16;4;1;23;5;10;2;7;0;1;0;1;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9;7;3;2;1;0;3;0;0;0;0;0;1;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
22;21;14;1;1;20;3;0;0;0;0;0;0;0;0;0
5;5;4;2;1;0;1;0;0;0;0;0;0;0;0;0
12;10;5;1;1;0;2;0;0;0;0;0;0;0;0;0
2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;2;1;1;1;1;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
21;18;9;1;1;11;1;7;6;0;0;2;0;1;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
17;0;0;9;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
10;9;8;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
4;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
4;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;4;2;4;1;0;4;0;0;0;0;0;1;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
21;11;5;11;2;4;10;0;0;2;0;0;0;0;0;0
2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
5;3;3;2;0;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45;44;18;3;0;12;6;5;7;1;0;3;0;4;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
52;52;28;3;1;49;5;46;14;0;0;7;1;6;0;0
2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
20;18;11;5;1;1;4;2;3;0;1;1;0;1;0;0
41;36;19;4;0;6;2;0;12;1;0;4;0;1;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;4;3;0;5;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;0;2;1;2;1;0;0;1;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;1;3;2;1;1;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
